"","time","uid","geoid","sim_num","comp","incidI","hosp_curr","icu_curr","vent_curr","incidH","incidICU","incidVent","incidD","date_inds","sim_num_good","geo_ind"
"1",2020-02-01,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,1,1,19
"2",2020-02-01,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,1,1,30
"3",2020-02-02,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,2,1,30
"4",2020-02-02,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,2,1,43
"5",2020-02-03,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,3,1,19
"6",2020-02-04,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,4,1,30
"7",2020-02-05,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,5,1,28
"8",2020-02-05,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,5,1,30
"9",2020-02-05,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,5,1,36
"10",2020-02-06,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,6,1,28
"11",2020-02-06,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,6,1,30
"12",2020-02-06,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,6,1,33
"13",2020-02-06,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,6,1,36
"14",2020-02-07,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,7,1,28
"15",2020-02-07,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,7,1,30
"16",2020-02-07,"6081-3","6081","3","diffI",1,0,0,0,0,0,0,0,7,1,41
"17",2020-02-07,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,7,1,43
"18",2020-02-08,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,8,1,19
"19",2020-02-08,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,8,1,28
"20",2020-02-08,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,8,1,30
"21",2020-02-08,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,8,1,36
"22",2020-02-08,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,8,1,43
"23",2020-02-09,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,9,1,33
"24",2020-02-09,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,9,1,34
"25",2020-02-10,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,10,1,19
"26",2020-02-10,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,10,1,28
"27",2020-02-10,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,10,1,30
"28",2020-02-10,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,10,1,33
"29",2020-02-11,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,11,1,28
"30",2020-02-11,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,11,1,30
"31",2020-02-11,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,11,1,34
"32",2020-02-11,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,11,1,37
"33",2020-02-11,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,11,1,48
"34",2020-02-12,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,12,1,19
"35",2020-02-12,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,12,1,30
"36",2020-02-12,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,12,1,33
"37",2020-02-12,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,12,1,34
"38",2020-02-12,"6081-3","6081","3",NA,0,1,0,0,1,0,0,0,12,1,41
"39",2020-02-13,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,13,1,19
"40",2020-02-13,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,13,1,30
"41",2020-02-13,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,13,1,33
"42",2020-02-14,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,14,1,7
"43",2020-02-14,"6037-3","6037","3","diffI",3,0,0,0,0,0,0,0,14,1,19
"44",2020-02-14,"6055-3","6055","3","diffI",2,0,0,0,0,0,0,0,14,1,28
"45",2020-02-14,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,14,1,30
"46",2020-02-14,"6061-3","6061","3","diffI",1,0,0,0,0,0,0,0,14,1,31
"47",2020-02-14,"6065-3","6065","3","diffI",2,0,0,0,0,0,0,0,14,1,33
"48",2020-02-14,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,14,1,34
"49",2020-02-15,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,15,1,19
"50",2020-02-15,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,15,1,28
"51",2020-02-15,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,15,1,30
"52",2020-02-15,"6065-3","6065","3",NA,0,1,0,0,1,0,0,0,15,1,33
"53",2020-02-15,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,15,1,34
"54",2020-02-15,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,15,1,37
"55",2020-02-16,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,16,1,7
"56",2020-02-16,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,16,1,19
"57",2020-02-16,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,16,1,28
"58",2020-02-16,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,16,1,30
"59",2020-02-16,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,16,1,33
"60",2020-02-16,"6075-3","6075","3","diffI",1,0,0,0,0,0,0,0,16,1,38
"61",2020-02-16,"6083-3","6083","3","diffI",1,0,0,0,0,0,0,0,16,1,42
"62",2020-02-16,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,16,1,56
"63",2020-02-17,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,17,1,15
"64",2020-02-17,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,17,1,19
"65",2020-02-17,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,17,1,20
"66",2020-02-17,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,17,1,30
"67",2020-02-17,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,17,1,34
"68",2020-02-17,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,17,1,37
"69",2020-02-17,"6075-3","6075","3","diffI",1,0,0,0,0,0,0,0,17,1,38
"70",2020-02-17,"6083-3","6083","3","diffI",2,0,0,0,0,0,0,0,17,1,42
"71",2020-02-17,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,17,1,43
"72",2020-02-17,"6113-3","6113","3","diffI",1,0,0,0,0,0,0,0,17,1,57
"73",2020-02-18,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,18,1,1
"74",2020-02-18,"6005-3","6005","3","diffI",1,0,0,0,0,0,0,0,18,1,3
"75",2020-02-18,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,18,1,7
"76",2020-02-18,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,18,1,9
"77",2020-02-18,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,18,1,15
"78",2020-02-18,"6037-3","6037","3","diffI",7,0,0,0,0,0,0,0,18,1,19
"79",2020-02-18,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,18,1,20
"80",2020-02-18,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,18,1,30
"81",2020-02-18,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,18,1,33
"82",2020-02-18,"6067-3","6067","3","diffI",4,0,0,0,0,0,0,0,18,1,34
"83",2020-02-18,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,18,1,37
"84",2020-02-18,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,18,1,39
"85",2020-02-18,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,18,1,56
"86",2020-02-19,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,19,1,19
"87",2020-02-19,"6059-3","6059","3","diffI",3,0,0,0,0,0,0,0,19,1,30
"88",2020-02-19,"6061-3","6061","3",NA,0,1,0,0,1,0,0,0,19,1,31
"89",2020-02-19,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,19,1,33
"90",2020-02-19,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,19,1,34
"91",2020-02-19,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,19,1,36
"92",2020-02-19,"6073-3","6073","3","diffI",3,0,0,0,0,0,0,0,19,1,37
"93",2020-02-19,"6075-3","6075","3","diffI",2,0,0,0,0,0,0,0,19,1,38
"94",2020-02-19,"6081-3","6081","3","diffI",1,1,0,0,0,0,0,0,19,1,41
"95",2020-02-19,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,19,1,56
"96",2020-02-20,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,20,1,19
"97",2020-02-20,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,20,1,30
"98",2020-02-20,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,20,1,33
"99",2020-02-20,"6067-3","6067","3","diffI",5,0,0,0,0,0,0,0,20,1,34
"100",2020-02-20,"6073-3","6073","3","diffI",2,0,0,0,0,0,0,0,20,1,37
"101",2020-02-20,"6075-3","6075","3","diffI",2,0,0,0,0,0,0,0,20,1,38
"102",2020-02-20,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,20,1,40
"103",2020-02-20,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,20,1,48
"104",2020-02-20,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,20,1,54
"105",2020-02-20,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,20,1,56
"106",2020-02-21,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,21,1,7
"107",2020-02-21,"6037-3","6037","3","diffI",11,0,0,0,0,0,0,0,21,1,19
"108",2020-02-21,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,21,1,33
"109",2020-02-21,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,21,1,34
"110",2020-02-21,"6073-3","6073","3","diffI",2,0,0,0,0,0,0,0,21,1,37
"111",2020-02-21,"6075-3","6075","3","diffI",1,1,0,0,1,0,0,0,21,1,38
"112",2020-02-21,"6083-3","6083","3","diffI",1,0,0,0,0,0,0,0,21,1,42
"113",2020-02-22,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,22,1,1
"114",2020-02-22,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,22,1,7
"115",2020-02-22,"6029-3","6029","3","diffI",1,1,0,0,1,0,0,0,22,1,15
"116",2020-02-22,"6037-3","6037","3","diffI",8,0,0,0,0,0,0,0,22,1,19
"117",2020-02-22,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,22,1,20
"118",2020-02-22,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,22,1,28
"119",2020-02-22,"6059-3","6059","3","diffI",4,1,0,0,1,0,0,0,22,1,30
"120",2020-02-22,"6061-3","6061","3","diffI",1,1,0,0,0,0,0,0,22,1,31
"121",2020-02-22,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,22,1,33
"122",2020-02-22,"6067-3","6067","3","diffI",3,1,0,0,1,0,0,0,22,1,34
"123",2020-02-22,"6073-3","6073","3","diffI",4,0,0,0,0,0,0,0,22,1,37
"124",2020-02-22,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,22,1,39
"125",2020-02-22,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,22,1,40
"126",2020-02-22,"6083-3","6083","3",NA,0,1,0,0,1,0,0,0,22,1,42
"127",2020-02-22,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,22,1,43
"128",2020-02-22,"6113-3","6113","3",NA,0,1,0,0,1,0,0,0,22,1,57
"129",2020-02-22,"6115-3","6115","3","diffI",1,0,0,0,0,0,0,0,22,1,58
"130",2020-02-23,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,23,1,7
"131",2020-02-23,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,23,1,9
"132",2020-02-23,"6037-3","6037","3","diffI",7,1,0,0,1,0,0,0,23,1,19
"133",2020-02-23,"6041-3","6041","3","diffI",1,0,0,0,0,0,0,0,23,1,21
"134",2020-02-23,"6059-3","6059","3","diffI",3,1,0,0,0,0,0,0,23,1,30
"135",2020-02-23,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,23,1,33
"136",2020-02-23,"6067-3","6067","3","diffI",8,1,0,0,0,0,0,0,23,1,34
"137",2020-02-23,"6071-3","6071","3","diffI",2,0,0,0,0,0,0,0,23,1,36
"138",2020-02-23,"6073-3","6073","3","diffI",3,0,0,0,0,0,0,0,23,1,37
"139",2020-02-23,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,23,1,38
"140",2020-02-23,"6097-3","6097","3","diffI",1,0,0,0,0,0,0,0,23,1,49
"141",2020-02-23,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,23,1,50
"142",2020-02-24,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,24,1,7
"143",2020-02-24,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,24,1,10
"144",2020-02-24,"6029-3","6029","3","diffI",2,1,0,0,0,0,0,0,24,1,15
"145",2020-02-24,"6037-3","6037","3","diffI",11,1,0,0,0,0,0,0,24,1,19
"146",2020-02-24,"6041-3","6041","3","diffI",1,0,0,0,0,0,0,0,24,1,21
"147",2020-02-24,"6043-3","6043","3","diffI",1,0,0,0,0,0,0,0,24,1,22
"148",2020-02-24,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,24,1,28
"149",2020-02-24,"6059-3","6059","3","diffI",2,2,0,0,1,0,0,0,24,1,30
"150",2020-02-24,"6061-3","6061","3","diffI",1,1,0,0,0,0,0,0,24,1,31
"151",2020-02-24,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,24,1,33
"152",2020-02-24,"6067-3","6067","3","diffI",3,1,0,0,0,0,0,0,24,1,34
"153",2020-02-24,"6071-3","6071","3","diffI",2,0,0,0,0,0,0,0,24,1,36
"154",2020-02-24,"6073-3","6073","3","diffI",4,0,0,0,0,0,0,0,24,1,37
"155",2020-02-24,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,24,1,38
"156",2020-02-24,"6077-3","6077","3","diffI",2,0,0,0,0,0,0,0,24,1,39
"157",2020-02-24,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,24,1,43
"158",2020-02-24,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,24,1,54
"159",2020-02-24,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,24,1,56
"160",2020-02-25,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,25,1,7
"161",2020-02-25,"6033-3","6033","3","diffI",1,0,0,0,0,0,0,0,25,1,17
"162",2020-02-25,"6037-3","6037","3","diffI",8,1,0,0,0,0,0,0,25,1,19
"163",2020-02-25,"6059-3","6059","3","diffI",1,2,0,0,0,0,0,0,25,1,30
"164",2020-02-25,"6065-3","6065","3","diffI",3,1,0,0,0,0,0,0,25,1,33
"165",2020-02-25,"6067-3","6067","3","diffI",4,1,0,0,0,0,0,0,25,1,34
"166",2020-02-25,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,25,1,36
"167",2020-02-25,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,25,1,43
"168",2020-02-25,"6101-3","6101","3","diffI",1,0,0,0,0,0,0,0,25,1,51
"169",2020-02-25,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,25,1,56
"170",2020-02-26,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,26,1,1
"171",2020-02-26,"6037-3","6037","3","diffI",12,3,0,0,2,0,0,0,26,1,19
"172",2020-02-26,"6059-3","6059","3","diffI",4,2,0,0,0,0,0,0,26,1,30
"173",2020-02-26,"6065-3","6065","3","diffI",2,0,0,0,0,0,0,0,26,1,33
"174",2020-02-26,"6067-3","6067","3","diffI",3,1,0,0,0,0,0,0,26,1,34
"175",2020-02-26,"6073-3","6073","3","diffI",2,0,0,0,0,0,0,0,26,1,37
"176",2020-02-26,"6075-3","6075","3","diffI",1,1,0,0,0,0,0,0,26,1,38
"177",2020-02-26,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,26,1,39
"178",2020-02-26,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,26,1,40
"179",2020-02-26,"6083-3","6083","3",NA,0,2,0,0,1,0,0,0,26,1,42
"180",2020-02-26,"6085-3","6085","3","diffI",2,0,0,0,0,0,0,0,26,1,43
"181",2020-02-26,"6095-3","6095","3","diffI",2,0,0,0,0,0,0,0,26,1,48
"182",2020-02-26,"6097-3","6097","3","diffI",1,0,0,0,0,0,0,0,26,1,49
"183",2020-02-26,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,26,1,56
"184",2020-02-26,"6113-3","6113","3","diffI",2,1,0,0,0,0,0,0,26,1,57
"185",2020-02-26,"6115-3","6115","3","diffI",1,0,0,0,0,0,0,0,26,1,58
"186",2020-02-27,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,27,1,1
"187",2020-02-27,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,27,1,7
"188",2020-02-27,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,27,1,10
"189",2020-02-27,"6029-3","6029","3","diffI",1,1,0,0,0,0,0,0,27,1,15
"190",2020-02-27,"6037-3","6037","3","diffI",13,3,0,0,0,0,0,0,27,1,19
"191",2020-02-27,"6059-3","6059","3","diffI",3,2,0,0,0,0,0,0,27,1,30
"192",2020-02-27,"6061-3","6061","3","diffI",1,1,0,0,0,0,0,0,27,1,31
"193",2020-02-27,"6065-3","6065","3","diffI",2,0,0,0,0,0,0,0,27,1,33
"194",2020-02-27,"6067-3","6067","3","diffI",4,2,0,0,1,0,0,0,27,1,34
"195",2020-02-27,"6071-3","6071","3","diffI",4,0,0,0,0,0,0,0,27,1,36
"196",2020-02-27,"6073-3","6073","3","diffI",4,1,0,0,1,0,0,0,27,1,37
"197",2020-02-27,"6075-3","6075","3","diffI",1,1,0,0,0,0,0,0,27,1,38
"198",2020-02-27,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,27,1,40
"199",2020-02-27,"6085-3","6085","3","diffI",1,1,0,0,1,0,0,0,27,1,43
"200",2020-02-27,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,27,1,48
"201",2020-02-27,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,27,1,50
"202",2020-02-27,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,27,1,56
"203",2020-02-27,"6113-3","6113","3","diffI",2,1,0,0,0,0,0,0,27,1,57
"204",2020-02-28,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,28,1,7
"205",2020-02-28,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,28,1,9
"206",2020-02-28,"6037-3","6037","3","diffI",13,3,0,0,0,0,0,0,28,1,19
"207",2020-02-28,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,28,1,20
"208",2020-02-28,"6043-3","6043","3","diffI",1,0,0,0,0,0,0,0,28,1,22
"209",2020-02-28,"6059-3","6059","3","diffI",8,2,0,0,0,0,0,0,28,1,30
"210",2020-02-28,"6061-3","6061","3","diffI",2,1,0,0,0,0,0,0,28,1,31
"211",2020-02-28,"6065-3","6065","3","diffI",4,1,0,0,1,0,0,0,28,1,33
"212",2020-02-28,"6067-3","6067","3","diffI",6,2,0,0,0,0,0,0,28,1,34
"213",2020-02-28,"6071-3","6071","3","diffI",2,1,0,0,1,0,0,0,28,1,36
"214",2020-02-28,"6073-3","6073","3","diffI",5,2,0,0,1,0,0,0,28,1,37
"215",2020-02-28,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,28,1,38
"216",2020-02-28,"6079-3","6079","3","diffI",2,0,0,0,0,0,0,0,28,1,40
"217",2020-02-28,"6083-3","6083","3","diffI",1,2,0,0,0,0,0,0,28,1,42
"218",2020-02-28,"6085-3","6085","3","diffI",3,1,0,0,0,0,0,0,28,1,43
"219",2020-02-28,"6113-3","6113","3","diffI",3,1,0,0,0,0,0,0,28,1,57
"220",2020-02-29,"6001-3","6001","3","diffI",3,0,0,0,0,0,0,0,29,1,1
"221",2020-02-29,"6013-3","6013","3","diffI",5,0,0,0,0,0,0,0,29,1,7
"222",2020-02-29,"6017-3","6017","3","diffI",2,0,0,0,0,0,0,0,29,1,9
"223",2020-02-29,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,29,1,10
"224",2020-02-29,"6029-3","6029","3",NA,0,2,0,0,1,0,0,0,29,1,15
"225",2020-02-29,"6037-3","6037","3","diffI",21,3,0,0,0,0,0,0,29,1,19
"226",2020-02-29,"6041-3","6041","3","diffI",2,0,0,0,0,0,0,0,29,1,21
"227",2020-02-29,"6059-3","6059","3","diffI",4,2,0,0,0,0,0,0,29,1,30
"228",2020-02-29,"6061-3","6061","3","diffI",2,1,0,0,0,0,0,0,29,1,31
"229",2020-02-29,"6065-3","6065","3","diffI",4,1,0,0,0,0,0,0,29,1,33
"230",2020-02-29,"6067-3","6067","3","diffI",9,3,0,0,1,0,0,0,29,1,34
"231",2020-02-29,"6071-3","6071","3","diffI",5,1,0,0,0,0,0,0,29,1,36
"232",2020-02-29,"6073-3","6073","3","diffI",3,2,0,0,0,0,0,0,29,1,37
"233",2020-02-29,"6075-3","6075","3",NA,0,2,0,0,1,0,0,0,29,1,38
"234",2020-02-29,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,29,1,39
"235",2020-02-29,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,29,1,40
"236",2020-02-29,"6085-3","6085","3","diffI",1,1,0,0,0,0,0,0,29,1,43
"237",2020-02-29,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,29,1,50
"238",2020-02-29,"6101-3","6101","3","diffI",1,0,0,0,0,0,0,0,29,1,51
"239",2020-02-29,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,29,1,54
"240",2020-02-29,"6113-3","6113","3","diffI",2,1,0,0,0,0,0,0,29,1,57
"241",2020-03-01,"6001-3","6001","3","diffI",3,0,0,0,0,0,0,0,30,1,1
"242",2020-03-01,"6013-3","6013","3","diffI",4,0,0,0,0,0,0,0,30,1,7
"243",2020-03-01,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,30,1,9
"244",2020-03-01,"6029-3","6029","3","diffI",1,2,0,0,0,0,0,0,30,1,15
"245",2020-03-01,"6037-3","6037","3","diffI",18,4,0,0,1,0,0,0,30,1,19
"246",2020-03-01,"6039-3","6039","3","diffI",2,0,0,0,0,0,0,0,30,1,20
"247",2020-03-01,"6043-3","6043","3","diffI",1,0,0,0,0,0,0,0,30,1,22
"248",2020-03-01,"6059-3","6059","3","diffI",7,3,0,0,1,0,0,0,30,1,30
"249",2020-03-01,"6061-3","6061","3","diffI",4,0,0,0,0,0,0,0,30,1,31
"250",2020-03-01,"6065-3","6065","3","diffI",3,1,0,0,0,0,0,0,30,1,33
"251",2020-03-01,"6067-3","6067","3","diffI",5,3,0,0,0,0,0,0,30,1,34
"252",2020-03-01,"6071-3","6071","3","diffI",6,1,0,0,0,0,0,0,30,1,36
"253",2020-03-01,"6073-3","6073","3","diffI",4,2,0,0,0,0,0,0,30,1,37
"254",2020-03-01,"6077-3","6077","3","diffI",3,0,0,0,0,0,0,0,30,1,39
"255",2020-03-01,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,30,1,40
"256",2020-03-01,"6081-3","6081","3","diffI",2,0,0,0,0,0,0,0,30,1,41
"257",2020-03-01,"6085-3","6085","3","diffI",1,1,0,0,0,0,0,0,30,1,43
"258",2020-03-01,"6095-3","6095","3","diffI",2,0,0,0,0,0,0,0,30,1,48
"259",2020-03-01,"6111-3","6111","3","diffI",3,0,0,0,0,0,0,0,30,1,56
"260",2020-03-01,"6113-3","6113","3","diffI",1,1,0,0,0,0,0,0,30,1,57
"261",2020-03-01,"6115-3","6115","3","diffI",2,0,0,0,0,0,0,0,30,1,58
"262",2020-03-02,"6001-3","6001","3","diffI",2,1,0,0,1,0,0,0,31,1,1
"263",2020-03-02,"6007-3","6007","3","diffI",1,0,0,0,0,0,0,0,31,1,4
"264",2020-03-02,"6009-3","6009","3","diffI",1,0,0,0,0,0,0,0,31,1,5
"265",2020-03-02,"6013-3","6013","3","diffI",2,0,0,0,0,0,0,0,31,1,7
"266",2020-03-02,"6017-3","6017","3","diffI",3,0,0,0,0,0,0,0,31,1,9
"267",2020-03-02,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,31,1,10
"268",2020-03-02,"6023-3","6023","3","diffI",1,0,0,0,0,0,0,0,31,1,12
"269",2020-03-02,"6029-3","6029","3","diffI",2,2,0,0,0,0,0,0,31,1,15
"270",2020-03-02,"6037-3","6037","3","diffI",14,4,0,0,0,0,0,0,31,1,19
"271",2020-03-02,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,31,1,28
"272",2020-03-02,"6057-3","6057","3","diffI",1,0,0,0,0,0,0,0,31,1,29
"273",2020-03-02,"6059-3","6059","3","diffI",11,4,0,0,1,0,0,0,31,1,30
"274",2020-03-02,"6061-3","6061","3","diffI",2,0,0,0,0,0,0,0,31,1,31
"275",2020-03-02,"6065-3","6065","3","diffI",4,1,0,0,0,0,0,0,31,1,33
"276",2020-03-02,"6067-3","6067","3","diffI",7,3,0,0,0,0,0,0,31,1,34
"277",2020-03-02,"6071-3","6071","3","diffI",2,1,0,0,0,0,0,0,31,1,36
"278",2020-03-02,"6073-3","6073","3","diffI",4,2,0,0,0,0,0,0,31,1,37
"279",2020-03-02,"6075-3","6075","3","diffI",1,2,0,0,0,0,0,0,31,1,38
"280",2020-03-02,"6077-3","6077","3","diffI",3,0,0,0,0,0,0,0,31,1,39
"281",2020-03-02,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,31,1,40
"282",2020-03-02,"6081-3","6081","3","diffI",3,0,0,0,0,0,0,0,31,1,41
"283",2020-03-02,"6083-3","6083","3","diffI",1,2,0,0,0,0,0,0,31,1,42
"284",2020-03-02,"6085-3","6085","3","diffI",2,1,0,0,0,0,0,0,31,1,43
"285",2020-03-02,"6095-3","6095","3",NA,0,1,0,0,1,0,0,0,31,1,48
"286",2020-03-02,"6097-3","6097","3",NA,0,1,0,0,1,0,0,0,31,1,49
"287",2020-03-02,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,31,1,50
"288",2020-03-02,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,31,1,54
"289",2020-03-02,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,31,1,56
