"","time","uid","geoid","sim_num","comp","incidI","hosp_curr","icu_curr","vent_curr","incidH","incidICU","incidVent","incidD","date_inds","sim_num_good","geo_ind"
"1",2020-02-01,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,1,1,19
"2",2020-02-01,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,1,1,30
"3",2020-02-02,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,2,1,30
"4",2020-02-02,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,2,1,43
"5",2020-02-03,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,3,1,19
"6",2020-02-04,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,4,1,30
"7",2020-02-05,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,5,1,28
"8",2020-02-05,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,5,1,30
"9",2020-02-05,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,5,1,36
"10",2020-02-06,"6037-3","6037","3",NA,0,0,0,0,0,0,0,0,6,1,19
"11",2020-02-06,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,6,1,28
"12",2020-02-06,"6059-3","6059","3","diffI",1,0,0,0,0,0,0,0,6,1,30
"13",2020-02-06,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,6,1,33
"14",2020-02-06,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,6,1,36
"15",2020-02-07,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,7,1,28
"16",2020-02-07,"6059-3","6059","3","diffI",1,1,0,0,1,0,0,0,7,1,30
"17",2020-02-07,"6081-3","6081","3","diffI",1,0,0,0,0,0,0,0,7,1,41
"18",2020-02-07,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,7,1,43
"19",2020-02-08,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,8,1,19
"20",2020-02-08,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,8,1,28
"21",2020-02-08,"6059-3","6059","3","diffI",2,1,0,0,0,0,0,0,8,1,30
"22",2020-02-08,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,8,1,36
"23",2020-02-08,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,8,1,43
"24",2020-02-09,"6059-3","6059","3",NA,0,2,0,0,1,0,0,0,9,1,30
"25",2020-02-09,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,9,1,33
"26",2020-02-09,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,9,1,34
"27",2020-02-10,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,10,1,19
"28",2020-02-10,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,10,1,28
"29",2020-02-10,"6059-3","6059","3","diffI",1,2,0,0,0,0,0,0,10,1,30
"30",2020-02-10,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,10,1,33
"31",2020-02-10,"6071-3","6071","3",NA,0,0,0,0,0,0,0,0,10,1,36
"32",2020-02-11,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,11,1,28
"33",2020-02-11,"6059-3","6059","3","diffI",2,2,0,0,0,0,0,0,11,1,30
"34",2020-02-11,"6065-3","6065","3",NA,0,0,0,0,0,0,0,0,11,1,33
"35",2020-02-11,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,11,1,34
"36",2020-02-11,"6071-3","6071","3",NA,0,0,0,0,0,0,0,0,11,1,36
"37",2020-02-11,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,11,1,37
"38",2020-02-11,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,11,1,48
"39",2020-02-12,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,12,1,19
"40",2020-02-12,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,12,1,28
"41",2020-02-12,"6059-3","6059","3","diffI",1,2,0,0,0,0,0,0,12,1,30
"42",2020-02-12,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,12,1,33
"43",2020-02-12,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,12,1,34
"44",2020-02-12,"6081-3","6081","3",NA,0,0,0,0,0,0,0,0,12,1,41
"45",2020-02-12,"6085-3","6085","3",NA,0,1,0,0,1,0,0,0,12,1,43
"46",2020-02-13,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,13,1,19
"47",2020-02-13,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,13,1,28
"48",2020-02-13,"6059-3","6059","3","diffI",2,2,0,0,0,0,0,0,13,1,30
"49",2020-02-13,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,13,1,33
"50",2020-02-13,"6071-3","6071","3",NA,0,0,0,0,0,0,0,0,13,1,36
"51",2020-02-13,"6085-3","6085","3",NA,0,1,0,0,0,0,0,0,13,1,43
"52",2020-02-14,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,14,1,7
"53",2020-02-14,"6037-3","6037","3","diffI",3,0,0,0,0,0,0,0,14,1,19
"54",2020-02-14,"6055-3","6055","3","diffI",2,0,0,0,0,0,0,0,14,1,28
"55",2020-02-14,"6059-3","6059","3","diffI",1,2,0,0,0,0,0,0,14,1,30
"56",2020-02-14,"6061-3","6061","3","diffI",1,0,0,0,0,0,0,0,14,1,31
"57",2020-02-14,"6065-3","6065","3","diffI",2,0,0,0,0,0,0,0,14,1,33
"58",2020-02-14,"6067-3","6067","3","diffI",1,0,0,0,0,0,0,0,14,1,34
"59",2020-02-15,"6037-3","6037","3","diffI",1,0,0,0,0,0,0,0,15,1,19
"60",2020-02-15,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,15,1,28
"61",2020-02-15,"6059-3","6059","3","diffI",2,2,0,0,0,0,0,0,15,1,30
"62",2020-02-15,"6065-3","6065","3",NA,0,0,0,0,0,0,0,0,15,1,33
"63",2020-02-15,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,15,1,34
"64",2020-02-15,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,15,1,37
"65",2020-02-16,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,16,1,7
"66",2020-02-16,"6037-3","6037","3","diffI",2,0,0,0,0,0,0,0,16,1,19
"67",2020-02-16,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,16,1,28
"68",2020-02-16,"6059-3","6059","3","diffI",1,2,0,0,0,0,0,0,16,1,30
"69",2020-02-16,"6065-3","6065","3","diffI",1,0,0,0,0,0,0,0,16,1,33
"70",2020-02-16,"6067-3","6067","3",NA,0,0,0,0,0,0,0,0,16,1,34
"71",2020-02-16,"6073-3","6073","3",NA,0,0,0,0,0,0,0,0,16,1,37
"72",2020-02-16,"6075-3","6075","3","diffI",1,0,0,0,0,0,0,0,16,1,38
"73",2020-02-16,"6083-3","6083","3","diffI",1,0,0,0,0,0,0,0,16,1,42
"74",2020-02-16,"6095-3","6095","3",NA,0,0,0,0,0,0,0,0,16,1,48
"75",2020-02-16,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,16,1,56
"76",2020-02-17,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,17,1,15
"77",2020-02-17,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,17,1,19
"78",2020-02-17,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,17,1,20
"79",2020-02-17,"6059-3","6059","3","diffI",2,2,0,0,0,0,0,0,17,1,30
"80",2020-02-17,"6065-3","6065","3",NA,0,1,0,0,1,0,0,0,17,1,33
"81",2020-02-17,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,17,1,34
"82",2020-02-17,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,17,1,37
"83",2020-02-17,"6075-3","6075","3","diffI",1,0,0,0,0,0,0,0,17,1,38
"84",2020-02-17,"6083-3","6083","3","diffI",2,0,0,0,0,0,0,0,17,1,42
"85",2020-02-17,"6085-3","6085","3","diffI",1,1,0,0,0,0,0,0,17,1,43
"86",2020-02-17,"6113-3","6113","3","diffI",1,0,0,0,0,0,0,0,17,1,57
"87",2020-02-18,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,18,1,1
"88",2020-02-18,"6005-3","6005","3","diffI",1,0,0,0,0,0,0,0,18,1,3
"89",2020-02-18,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,18,1,7
"90",2020-02-18,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,18,1,9
"91",2020-02-18,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,18,1,15
"92",2020-02-18,"6037-3","6037","3","diffI",7,0,0,0,0,0,0,0,18,1,19
"93",2020-02-18,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,18,1,20
"94",2020-02-18,"6059-3","6059","3","diffI",2,1,0,0,0,0,0,0,18,1,30
"95",2020-02-18,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,18,1,33
"96",2020-02-18,"6067-3","6067","3","diffI",4,0,0,0,0,0,0,0,18,1,34
"97",2020-02-18,"6073-3","6073","3","diffI",1,0,0,0,0,0,0,0,18,1,37
"98",2020-02-18,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,18,1,39
"99",2020-02-18,"6085-3","6085","3",NA,0,1,0,0,0,0,0,0,18,1,43
"100",2020-02-18,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,18,1,56
"101",2020-02-19,"6013-3","6013","3",NA,0,0,0,0,0,0,0,0,19,1,7
"102",2020-02-19,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,19,1,19
"103",2020-02-19,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,19,1,28
"104",2020-02-19,"6059-3","6059","3","diffI",3,1,0,0,0,0,0,0,19,1,30
"105",2020-02-19,"6061-3","6061","3",NA,0,0,0,0,0,0,0,0,19,1,31
"106",2020-02-19,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,19,1,33
"107",2020-02-19,"6067-3","6067","3","diffI",2,0,0,0,0,0,0,0,19,1,34
"108",2020-02-19,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,19,1,36
"109",2020-02-19,"6073-3","6073","3","diffI",3,0,0,0,0,0,0,0,19,1,37
"110",2020-02-19,"6075-3","6075","3","diffI",2,0,0,0,0,0,0,0,19,1,38
"111",2020-02-19,"6081-3","6081","3","diffI",1,0,0,0,0,0,0,0,19,1,41
"112",2020-02-19,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,19,1,56
"113",2020-02-20,"6037-3","6037","3","diffI",5,0,0,0,0,0,0,0,20,1,19
"114",2020-02-20,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,20,1,28
"115",2020-02-20,"6059-3","6059","3","diffI",2,0,0,0,0,0,0,0,20,1,30
"116",2020-02-20,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,20,1,33
"117",2020-02-20,"6067-3","6067","3","diffI",5,1,0,0,1,0,0,0,20,1,34
"118",2020-02-20,"6073-3","6073","3","diffI",2,0,0,0,0,0,0,0,20,1,37
"119",2020-02-20,"6075-3","6075","3","diffI",2,0,0,0,0,0,0,0,20,1,38
"120",2020-02-20,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,20,1,40
"121",2020-02-20,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,20,1,48
"122",2020-02-20,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,20,1,54
"123",2020-02-20,"6111-3","6111","3","diffI",1,0,0,0,0,0,0,0,20,1,56
"124",2020-02-21,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,21,1,7
"125",2020-02-21,"6037-3","6037","3","diffI",11,0,0,0,0,0,0,0,21,1,19
"126",2020-02-21,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,21,1,28
"127",2020-02-21,"6059-3","6059","3",NA,0,0,0,0,0,0,0,0,21,1,30
"128",2020-02-21,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,21,1,33
"129",2020-02-21,"6067-3","6067","3","diffI",2,1,0,0,0,0,0,0,21,1,34
"130",2020-02-21,"6071-3","6071","3",NA,0,0,0,0,0,0,0,0,21,1,36
"131",2020-02-21,"6073-3","6073","3","diffI",2,0,0,0,0,0,0,0,21,1,37
"132",2020-02-21,"6075-3","6075","3","diffI",1,1,0,0,1,0,0,0,21,1,38
"133",2020-02-21,"6083-3","6083","3","diffI",1,0,0,0,0,0,0,0,21,1,42
"134",2020-02-21,"6111-3","6111","3",NA,0,0,0,0,0,0,0,0,21,1,56
"135",2020-02-22,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,22,1,1
"136",2020-02-22,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,22,1,7
"137",2020-02-22,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,22,1,15
"138",2020-02-22,"6037-3","6037","3","diffI",8,2,0,0,2,0,0,0,22,1,19
"139",2020-02-22,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,22,1,20
"140",2020-02-22,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,22,1,28
"141",2020-02-22,"6059-3","6059","3","diffI",4,0,0,0,0,0,0,0,22,1,30
"142",2020-02-22,"6061-3","6061","3","diffI",1,0,0,0,0,0,0,0,22,1,31
"143",2020-02-22,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,22,1,33
"144",2020-02-22,"6067-3","6067","3","diffI",3,1,0,0,0,0,0,0,22,1,34
"145",2020-02-22,"6071-3","6071","3",NA,0,0,0,0,0,0,0,0,22,1,36
"146",2020-02-22,"6073-3","6073","3","diffI",4,0,0,0,0,0,0,0,22,1,37
"147",2020-02-22,"6075-3","6075","3",NA,0,1,0,0,0,0,0,0,22,1,38
"148",2020-02-22,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,22,1,39
"149",2020-02-22,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,22,1,40
"150",2020-02-22,"6083-3","6083","3",NA,0,0,0,0,0,0,0,0,22,1,42
"151",2020-02-22,"6085-3","6085","3","diffI",1,1,0,0,0,0,0,0,22,1,43
"152",2020-02-22,"6113-3","6113","3",NA,0,0,0,0,0,0,0,0,22,1,57
"153",2020-02-22,"6115-3","6115","3","diffI",1,0,0,0,0,0,0,0,22,1,58
"154",2020-02-23,"6001-3","6001","3",NA,0,0,0,0,0,0,0,0,23,1,1
"155",2020-02-23,"6005-3","6005","3",NA,0,0,0,0,0,0,0,0,23,1,3
"156",2020-02-23,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,23,1,7
"157",2020-02-23,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,23,1,9
"158",2020-02-23,"6029-3","6029","3",NA,0,0,0,0,0,0,0,0,23,1,15
"159",2020-02-23,"6037-3","6037","3","diffI",7,2,0,0,0,0,0,0,23,1,19
"160",2020-02-23,"6039-3","6039","3",NA,0,0,0,0,0,0,0,0,23,1,20
"161",2020-02-23,"6041-3","6041","3","diffI",1,0,0,0,0,0,0,0,23,1,21
"162",2020-02-23,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,23,1,28
"163",2020-02-23,"6059-3","6059","3","diffI",3,0,0,0,0,0,0,0,23,1,30
"164",2020-02-23,"6065-3","6065","3","diffI",1,1,0,0,0,0,0,0,23,1,33
"165",2020-02-23,"6067-3","6067","3","diffI",8,1,0,0,0,0,0,0,23,1,34
"166",2020-02-23,"6071-3","6071","3","diffI",2,0,0,0,0,0,0,0,23,1,36
"167",2020-02-23,"6073-3","6073","3","diffI",3,0,0,0,0,0,0,0,23,1,37
"168",2020-02-23,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,23,1,38
"169",2020-02-23,"6077-3","6077","3",NA,0,0,0,0,0,0,0,0,23,1,39
"170",2020-02-23,"6081-3","6081","3",NA,0,0,0,0,0,0,0,0,23,1,41
"171",2020-02-23,"6085-3","6085","3",NA,0,0,0,0,0,0,0,0,23,1,43
"172",2020-02-23,"6097-3","6097","3","diffI",1,0,0,0,0,0,0,0,23,1,49
"173",2020-02-23,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,23,1,50
"174",2020-02-23,"6111-3","6111","3",NA,0,0,0,0,0,0,0,0,23,1,56
"175",2020-02-24,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,24,1,7
"176",2020-02-24,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,24,1,10
"177",2020-02-24,"6029-3","6029","3","diffI",2,0,0,0,0,0,0,0,24,1,15
"178",2020-02-24,"6037-3","6037","3","diffI",11,3,0,0,1,0,0,0,24,1,19
"179",2020-02-24,"6041-3","6041","3","diffI",1,0,0,0,0,0,0,0,24,1,21
"180",2020-02-24,"6043-3","6043","3","diffI",1,0,0,0,0,0,0,0,24,1,22
"181",2020-02-24,"6055-3","6055","3","diffI",1,0,0,0,0,0,0,0,24,1,28
"182",2020-02-24,"6059-3","6059","3","diffI",2,1,0,0,1,0,0,0,24,1,30
"183",2020-02-24,"6061-3","6061","3","diffI",1,0,0,0,0,0,0,0,24,1,31
"184",2020-02-24,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,24,1,33
"185",2020-02-24,"6067-3","6067","3","diffI",3,1,0,0,0,0,0,0,24,1,34
"186",2020-02-24,"6071-3","6071","3","diffI",2,0,0,0,0,0,0,0,24,1,36
"187",2020-02-24,"6073-3","6073","3","diffI",4,0,0,0,0,0,0,0,24,1,37
"188",2020-02-24,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,24,1,38
"189",2020-02-24,"6077-3","6077","3","diffI",2,0,0,0,0,0,0,0,24,1,39
"190",2020-02-24,"6081-3","6081","3",NA,0,0,0,0,0,0,0,0,24,1,41
"191",2020-02-24,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,24,1,43
"192",2020-02-24,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,24,1,54
"193",2020-02-24,"6111-3","6111","3","diffI",1,1,0,0,1,0,0,0,24,1,56
"194",2020-02-25,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,25,1,7
"195",2020-02-25,"6033-3","6033","3","diffI",1,0,0,0,0,0,0,0,25,1,17
"196",2020-02-25,"6037-3","6037","3","diffI",8,3,0,0,0,0,0,0,25,1,19
"197",2020-02-25,"6059-3","6059","3","diffI",1,1,0,0,0,0,0,0,25,1,30
"198",2020-02-25,"6065-3","6065","3","diffI",3,1,0,0,0,0,0,0,25,1,33
"199",2020-02-25,"6067-3","6067","3","diffI",4,1,0,0,0,0,0,0,25,1,34
"200",2020-02-25,"6071-3","6071","3","diffI",1,0,0,0,0,0,0,0,25,1,36
"201",2020-02-25,"6073-3","6073","3",NA,0,1,0,0,1,0,0,0,25,1,37
"202",2020-02-25,"6075-3","6075","3",NA,0,1,0,0,0,0,0,0,25,1,38
"203",2020-02-25,"6079-3","6079","3",NA,0,0,0,0,0,0,0,0,25,1,40
"204",2020-02-25,"6085-3","6085","3","diffI",1,0,0,0,0,0,0,0,25,1,43
"205",2020-02-25,"6095-3","6095","3",NA,0,0,0,0,0,0,0,0,25,1,48
"206",2020-02-25,"6101-3","6101","3","diffI",1,0,0,0,0,0,0,0,25,1,51
"207",2020-02-25,"6107-3","6107","3",NA,0,0,0,0,0,0,0,0,25,1,54
"208",2020-02-25,"6111-3","6111","3","diffI",1,1,0,0,0,0,0,0,25,1,56
"209",2020-02-26,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,26,1,1
"210",2020-02-26,"6013-3","6013","3",NA,0,0,0,0,0,0,0,0,26,1,7
"211",2020-02-26,"6037-3","6037","3","diffI",12,7,0,0,4,0,0,0,26,1,19
"212",2020-02-26,"6055-3","6055","3",NA,0,0,0,0,0,0,0,0,26,1,28
"213",2020-02-26,"6059-3","6059","3","diffI",4,1,0,0,0,0,0,0,26,1,30
"214",2020-02-26,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,26,1,33
"215",2020-02-26,"6067-3","6067","3","diffI",3,1,0,0,0,0,0,0,26,1,34
"216",2020-02-26,"6073-3","6073","3","diffI",2,1,0,0,0,0,0,0,26,1,37
"217",2020-02-26,"6075-3","6075","3","diffI",1,1,0,0,0,0,0,0,26,1,38
"218",2020-02-26,"6077-3","6077","3","diffI",1,0,0,0,0,0,0,0,26,1,39
"219",2020-02-26,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,26,1,40
"220",2020-02-26,"6083-3","6083","3",NA,0,0,0,0,0,0,0,0,26,1,42
"221",2020-02-26,"6085-3","6085","3","diffI",2,0,0,0,0,0,0,0,26,1,43
"222",2020-02-26,"6095-3","6095","3","diffI",2,0,0,0,0,0,0,0,26,1,48
"223",2020-02-26,"6097-3","6097","3","diffI",1,0,0,0,0,0,0,0,26,1,49
"224",2020-02-26,"6111-3","6111","3","diffI",1,1,0,0,0,0,0,0,26,1,56
"225",2020-02-26,"6113-3","6113","3","diffI",2,0,0,0,0,0,0,0,26,1,57
"226",2020-02-26,"6115-3","6115","3","diffI",1,0,0,0,0,0,0,0,26,1,58
"227",2020-02-27,"6001-3","6001","3","diffI",1,0,0,0,0,0,0,0,27,1,1
"228",2020-02-27,"6013-3","6013","3","diffI",1,0,0,0,0,0,0,0,27,1,7
"229",2020-02-27,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,27,1,10
"230",2020-02-27,"6029-3","6029","3","diffI",1,0,0,0,0,0,0,0,27,1,15
"231",2020-02-27,"6037-3","6037","3","diffI",13,8,0,0,1,0,0,0,27,1,19
"232",2020-02-27,"6039-3","6039","3",NA,0,0,0,0,0,0,0,0,27,1,20
"233",2020-02-27,"6055-3","6055","3",NA,0,1,0,0,1,0,0,0,27,1,28
"234",2020-02-27,"6059-3","6059","3","diffI",3,2,0,0,1,0,0,0,27,1,30
"235",2020-02-27,"6061-3","6061","3","diffI",1,0,0,0,0,0,0,0,27,1,31
"236",2020-02-27,"6065-3","6065","3","diffI",2,1,0,0,0,0,0,0,27,1,33
"237",2020-02-27,"6067-3","6067","3","diffI",4,1,0,0,0,0,0,0,27,1,34
"238",2020-02-27,"6071-3","6071","3","diffI",4,0,0,0,0,0,0,0,27,1,36
"239",2020-02-27,"6073-3","6073","3","diffI",4,1,0,0,0,0,0,0,27,1,37
"240",2020-02-27,"6075-3","6075","3","diffI",1,1,0,0,0,0,0,0,27,1,38
"241",2020-02-27,"6077-3","6077","3",NA,0,0,0,0,0,0,0,0,27,1,39
"242",2020-02-27,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,27,1,40
"243",2020-02-27,"6085-3","6085","3","diffI",1,1,0,0,1,0,0,0,27,1,43
"244",2020-02-27,"6095-3","6095","3","diffI",1,0,0,0,0,0,0,0,27,1,48
"245",2020-02-27,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,27,1,50
"246",2020-02-27,"6111-3","6111","3","diffI",1,1,0,0,0,0,0,0,27,1,56
"247",2020-02-27,"6113-3","6113","3","diffI",2,0,0,0,0,0,0,0,27,1,57
"248",2020-02-27,"6115-3","6115","3",NA,0,0,0,0,0,0,0,0,27,1,58
"249",2020-02-28,"6013-3","6013","3","diffI",1,1,0,0,1,0,0,0,28,1,7
"250",2020-02-28,"6017-3","6017","3","diffI",1,0,0,0,0,0,0,0,28,1,9
"251",2020-02-28,"6037-3","6037","3","diffI",13,9,0,0,1,0,0,0,28,1,19
"252",2020-02-28,"6039-3","6039","3","diffI",1,0,0,0,0,0,0,0,28,1,20
"253",2020-02-28,"6041-3","6041","3",NA,0,0,0,0,0,0,0,0,28,1,21
"254",2020-02-28,"6043-3","6043","3","diffI",1,0,0,0,0,0,0,0,28,1,22
"255",2020-02-28,"6059-3","6059","3","diffI",8,2,0,0,0,0,0,0,28,1,30
"256",2020-02-28,"6061-3","6061","3","diffI",2,0,0,0,0,0,0,0,28,1,31
"257",2020-02-28,"6065-3","6065","3","diffI",4,0,0,0,0,0,0,0,28,1,33
"258",2020-02-28,"6067-3","6067","3","diffI",6,3,0,0,2,0,0,0,28,1,34
"259",2020-02-28,"6071-3","6071","3","diffI",2,0,0,0,0,0,0,0,28,1,36
"260",2020-02-28,"6073-3","6073","3","diffI",5,1,0,0,0,0,0,0,28,1,37
"261",2020-02-28,"6075-3","6075","3","diffI",2,1,0,0,0,0,0,0,28,1,38
"262",2020-02-28,"6079-3","6079","3","diffI",2,0,0,0,0,0,0,0,28,1,40
"263",2020-02-28,"6083-3","6083","3","diffI",1,0,0,0,0,0,0,0,28,1,42
"264",2020-02-28,"6085-3","6085","3","diffI",3,1,0,0,0,0,0,0,28,1,43
"265",2020-02-28,"6097-3","6097","3",NA,0,0,0,0,0,0,0,0,28,1,49
"266",2020-02-28,"6099-3","6099","3",NA,0,0,0,0,0,0,0,0,28,1,50
"267",2020-02-28,"6113-3","6113","3","diffI",3,0,0,0,0,0,0,0,28,1,57
"268",2020-02-29,"6001-3","6001","3","diffI",3,0,0,0,0,0,0,0,29,1,1
"269",2020-02-29,"6013-3","6013","3","diffI",5,1,0,0,0,0,0,0,29,1,7
"270",2020-02-29,"6017-3","6017","3","diffI",2,0,0,0,0,0,0,0,29,1,9
"271",2020-02-29,"6019-3","6019","3","diffI",1,0,0,0,0,0,0,0,29,1,10
"272",2020-02-29,"6029-3","6029","3",NA,0,0,0,0,0,0,0,0,29,1,15
"273",2020-02-29,"6037-3","6037","3","diffI",21,11,0,0,2,0,0,0,29,1,19
"274",2020-02-29,"6041-3","6041","3","diffI",2,0,0,0,0,0,0,0,29,1,21
"275",2020-02-29,"6043-3","6043","3",NA,0,0,0,0,0,0,0,0,29,1,22
"276",2020-02-29,"6055-3","6055","3",NA,0,1,0,0,0,0,0,0,29,1,28
"277",2020-02-29,"6059-3","6059","3","diffI",4,2,0,0,0,0,0,0,29,1,30
"278",2020-02-29,"6061-3","6061","3","diffI",2,0,0,0,0,0,0,0,29,1,31
"279",2020-02-29,"6065-3","6065","3","diffI",4,0,0,0,0,0,0,0,29,1,33
"280",2020-02-29,"6067-3","6067","3","diffI",9,4,0,0,1,0,0,0,29,1,34
"281",2020-02-29,"6071-3","6071","3","diffI",5,0,0,0,0,0,0,0,29,1,36
"282",2020-02-29,"6073-3","6073","3","diffI",3,1,0,0,0,0,0,0,29,1,37
"283",2020-02-29,"6075-3","6075","3",NA,0,1,0,0,0,0,0,0,29,1,38
"284",2020-02-29,"6077-3","6077","3","diffI",1,1,0,0,1,0,0,0,29,1,39
"285",2020-02-29,"6079-3","6079","3","diffI",1,0,0,0,0,0,0,0,29,1,40
"286",2020-02-29,"6085-3","6085","3","diffI",1,1,0,0,0,0,0,0,29,1,43
"287",2020-02-29,"6099-3","6099","3","diffI",1,0,0,0,0,0,0,0,29,1,50
"288",2020-02-29,"6101-3","6101","3","diffI",1,0,0,0,0,0,0,0,29,1,51
"289",2020-02-29,"6107-3","6107","3","diffI",1,0,0,0,0,0,0,0,29,1,54
"290",2020-02-29,"6111-3","6111","3",NA,0,1,0,0,0,0,0,0,29,1,56
